date, pm25, pm10, o3, no2, so2, co,ICA,nDia
2020/2/24, 45, 18, 29, , 1, 6,19.80,-1546
2020/2/25, 40, 25, 33, , 1, 4,20.60,-1547
2020/2/26, 44, 18, 23, , 1, 5,18.20,-1548
2020/2/27, 38, 17, 28, , 1, 5,17.80,-1549
2020/2/28, 40, 27, 34, , 1, 6,21.60,-1550
2020/2/29, 50, 35, 47, , 2, 7,28.20,-1551
2020/3/1, 62, 39, 50, , 1, 7,31.80,-1552
2020/3/2, 58, 6, 45, , 2, 7,23.60,-1553
2020/3/3, 63, 39, 41, , 2, 6,30.20,-1554
2020/3/4, 54, 36, 38, , 2, 6,27.20,-1555
2020/3/5, 57, 38, 36, , 2, 6,27.80,-1556
2020/3/6, 59, 25, 24, , 2, 7,23.40,-1557
2020/3/7, 52, 20, 30, , 1, 7,22.00,-1558
2020/3/8, 45, 32, 42, , 1, 6,25.20,-1559
2020/3/9, 47, 43, 43, , 2, 9,28.80,-1560
2020/3/10, 72, 34, 27, , 1, 9,28.60,-1561
2020/3/11, 75, 31, 35, , , 7,37.00,-1562
2020/3/12, 62, 25, 34, , 1, 6,25.60,-1563
2020/3/13, 55, , 36, , 1, 6,24.50,-1564
2020/3/14, 42, , 24, , , 5,23.67,-1565
2020/3/15, 26, , 32, , , 5,21.00,-1566
2020/3/16, 26, 19, 24, , , 5,18.50,-1567
2020/3/17, 26, 11, 38, , , 4,19.75,-1568
2020/3/18, 29, 21, 44, , , 4,24.50,-1569
2020/3/19, 45, 21, 39, , , 4,27.25,-1570
2020/3/20, 35, 8, 29, , , 3,18.75,-1571
2020/3/21, 20, 20, 30, , , 4,18.50,-1572
2020/3/22, 30, 24, 34, , , 3,22.75,-1573
2020/3/23, 35, 30, 41, , , 4,27.50,-1574
2020/3/24, 51, 35, 50, , , 4,35.00,-1575
2020/3/25, 70, 28, 46, , , 4,37.00,-1576
2020/3/26, 67, 26, 49, , , 4,36.50,-1577
2020/3/27, 50, 19, 33, , , 4,26.50,-1578
2020/3/28, 37, 10, 41, , , 4,23.00,-1579
2020/3/29, 22, 9, 20, , , 4,13.75,-1580
2020/3/30, 26, , , , , ,26.00,-1581
2019/10/2, 79, 30, 38, , 2, 6,31.00,-1582
2019/10/3, 66, 27, 37, , 3, 6,27.80,-1583
2019/10/4, 62, 43, 36, , 3, 7,30.20,-1584
2019/10/5, 67, 33, 39, , 2, 4,29.00,-1585
2019/10/6, 62, 27, 34, , , 3,31.50,-1586
2019/10/7, 41, 16, 35, , 1, 4,19.40,-1587
2019/10/8, 37, 37, 36, , 6, 5,24.20,-1588
2019/10/9, 65, 35, 45, , 1, 5,30.20,-1589
2019/10/10, 58, 35, 36, , 2, 5,27.20,-1590
2019/10/11, 61, 36, 31, , 2, 5,27.00,-1591
2019/10/12, 59, 50, 46, , 3, 4,32.40,-1592
2019/10/13, 70, 39, 33, , 1, 4,29.40,-1593
2019/10/14, 57, 55, 39, , 3, 4,31.60,-1594
2019/10/15, 57, 44, 33, , 2, 6,28.40,-1595
2019/10/16, 68, 43, 33, , 2, 5,30.20,-1596
2019/10/17, 66, 38, 34, , 2, 6,29.20,-1597
2019/10/18, 68, 39, 41, , 2, 7,31.40,-1598
2019/10/19, 64, 27, 5, , 1, 6,20.60,-1599
2019/10/20, 60, , , , , ,60.00,-1600
2019/10/23, 39, 22, 22, , 3, 9,19.00,-1601
2019/10/24, 53, 36, 22, , 5, 11,25.40,-1602
2019/10/25, 72, 44, 31, , 4, 11,32.40,-1603
2019/10/26, 80, 35, 27, , 2, 7,30.20,-1604
2019/10/27, 59, 29, 38, , 1, 5,26.40,-1605
2019/10/28, 47, 27, 26, , 1, 4,21.00,-1606
2019/10/29, 45, 33, 36, , 2, 6,24.40,-1607
2019/10/30, 56, 32, 32, , 2, 6,25.60,-1608
2019/10/31, 58, 35, 40, , 2, 6,28.20,-1609
2019/11/1, 61, 31, 42, , 1, 5,28.00,-1610
2019/11/2, 47, 18, 44, , 1, 5,23.00,-1611
2019/11/3, 36, 20, 35, , , 4,23.75,-1612
2019/11/4, 41, 19, 33, , 1, 4,19.60,-1613
2019/11/5, 35, 30, 33, , 1, 6,21.00,-1614
2019/11/6, 47, 31, 35, , 2, 6,24.20,-1615
2019/11/7, 52, 36, 25, , 2, 7,24.40,-1616
2019/11/8, 60, 42, 41, , 4, 6,30.60,-1617
2019/11/9, 50, 29, 28, , 3, 6,23.20,-1618
2019/11/10, 42, 21, 32, , 2, 5,20.40,-1619
2019/11/11, 36, 16, 19, , 3, 7,16.20,-1620
2019/11/12, 39, 24, 25, , 3, 7,19.60,-1621
2019/11/13, 49, 14, 24, , 2, 6,19.00,-1622
2019/11/14, 39, 18, 23, , 2, 4,17.20,-1623
2019/11/15, 40, 18, 7, , 3, 6,14.80,-1624
2019/11/16, 41, 25, 21, , 3, 6,19.20,-1625
2019/11/17, 44, 22, 26, , 2, 4,19.60,-1626
2019/11/18, 32, 29, 30, , 2, 5,19.60,-1627
2019/11/19, 52, 37, 26, , 3, 6,24.80,-1628
2019/11/20, 58, 26, 39, , 3, 6,26.40,-1629
2019/11/21, 49, 23, 26, , 2, 6,21.20,-1630
2019/11/22, 46, 30, 34, , 3, 6,23.80,-1631
2019/11/23, 57, 32, 32, , 3, 8,26.40,-1632
2019/11/24, 63, 32, 40, , 2, 6,28.60,-1633
2019/11/25, 65, 35, 35, , 3, 6,28.80,-1634
2019/11/26, 47, 39, 28, , 4, 6,24.80,-1635
2019/11/27, 51, 38, 25, , 3, 6,24.60,-1636
2019/11/28, 45, 36, 28, , 3, 5,23.40,-1637
2019/11/29, 51, 40, 32, , 3, 6,26.40,-1638
2019/11/30, 65, 36, 33, , 2, 5,28.20,-1639
2019/12/1, 48, 24, 34, , 3, 7,23.20,-1640
2019/12/2, 45, 36, 35, , 4, 8,25.60,-1641
2019/12/3, 55, 42, 37, , 3, 7,28.80,-1642
2019/12/4, 62, 32, 33, , 3, 7,27.40,-1643
2019/12/5, 58, 27, 37, , 3, 8,26.60,-1644
2019/12/6, 60, 20, 36, , 2, 7,25.00,-1645
2019/12/7, 51, 14, 32, , 2, 6,21.00,-1646
2019/12/8, 33, 21, 32, , 2, 6,18.80,-1647
2019/12/9, 29, 26, 26, , 4, 7,18.40,-1648
2019/12/10, 53, 27, 34, , 3, 6,24.60,-1649
2019/12/11, 62, 31, 39, , 4, 6,28.40,-1650
2019/12/12, 55, 21, 28, , 3, 6,22.60,-1651
2019/12/13, 48, 38, 31, , 3, 8,25.60,-1652
2019/12/14, 69, 45, 35, , 3, 8,32.00,-1653
2019/12/15, 70, 48, 45, , 3, 8,34.80,-1654
2019/12/16, 67, 44, 38, , 3, 7,31.80,-1655
2019/12/17, 63, 28, 41, , 3, 7,28.40,-1656
2019/12/18, 59, 37, 31, , 3, 8,27.60,-1657
2019/12/19, 59, 33, 30, , 3, 9,26.80,-1658
2019/12/20, 64, 41, 29, , 4, 10,29.60,-1659
2019/12/21, 70, 47, 31, , 4, 8,32.00,-1660
2019/12/22, 53, 40, 28, , 3, 7,26.20,-1661
2019/12/23, 46, 39, 26, , 3, 6,24.00,-1662
2019/12/25, 53, 41, 36, , 2, 6,27.60,-1663
2019/12/26, 45, 39, 29, , 3, 6,24.40,-1664
2019/12/27, 47, 33, 28, , 3, 7,23.60,-1665
2019/12/28, 47, 40, 32, , 3, 7,25.80,-1666
2019/12/29, 55, 34, 34, , 2, 5,26.00,-1667
2019/12/30, 43, , , , , ,43.00,-1668
2019/7/2, 51, 49, 31, , 2, 8,28.20,-1669
2019/7/3, 72, 48, 23, , 2, 8,30.60,-1670
2019/7/4, 73, 45, 23, , 3, 9,30.60,-1671
2019/7/5, 71, 43, 29, , 3, 6,30.40,-1672
2019/7/6, 58, 43, 24, , 3, 5,26.60,-1673
2019/7/7, 43, 28, 25, , , 5,25.25,-1674
2019/7/8, 33, 37, 23, , 1, 7,20.20,-1675
2019/7/9, 51, 39, 29, , 2, 8,25.80,-1676
2019/7/10, 47, 55, 33, , 1, 6,28.40,-1677
2019/7/11, 41, 51, 35, , 1, 7,27.00,-1678
2019/7/12, 56, 47, 32, , 2, 10,29.40,-1679
2019/7/13, 68, 45, 26, , 2, 11,30.40,-1680
2019/7/14, 64, 24, 24, , , 8,30.00,-1681
2019/7/15, 48, 26, 28, , 1, 9,22.40,-1682
2019/7/16, 52, 34, 26, , 2, 8,24.40,-1683
2019/7/17, 52, 50, 31, , 2, 6,28.20,-1684
2019/7/18, 42, 48, 30, , 1, 5,25.20,-1685
2019/7/19, 40, 50, 30, , 1, 5,25.20,-1686
2019/7/20, 40, 44, 25, , 1, 4,22.80,-1687
2019/7/21, 33, 41, 27, , 1, 5,21.40,-1688
2019/7/22, 38, 42, 29, , 1, 6,23.20,-1689
2019/7/23, 52, 29, 21, , 1, 7,22.00,-1690
2019/7/24, 51, 24, 27, , 1, 8,22.20,-1691
2019/7/25, 49, 35, 29, , 2, 8,24.60,-1692
2019/7/26, 66, 39, 31, , 2, 7,29.00,-1693
2019/7/27, 48, 42, 32, , 2, 8,26.40,-1694
2019/7/28, 45, 36, 27, , , 7,28.75,-1695
2019/7/29, 36, 48, 36, , 2, 6,25.60,-1696
2019/7/30, 49, 52, 35, , 2, 5,28.60,-1697
2019/7/31, 48, 43, 29, , 1, 4,25.00,-1698
2019/8/1, 33, 51, 32, , 1, 5,24.40,-1699
2019/8/2, 52, 51, 33, , 2, 8,29.20,-1700
2019/8/3, 73, 42, 27, , , 5,36.75,-1701
2019/8/4, 46, 24, 32, , , 5,26.75,-1702
2019/8/5, 33, 58, 41, , 1, 5,27.60,-1703
2019/8/6, 48, 63, 39, , 1, 4,31.00,-1704
2019/8/7, 48, 47, 36, , 2, 5,27.60,-1705
2019/8/8, 45, 50, 35, , , 5,33.75,-1706
2019/8/9, 37, 47, 33, , 1, 6,24.80,-1707
2019/8/10, 39, 44, 31, , 1, 6,24.20,-1708
2019/8/11, 44, 21, 33, , , 4,25.50,-1709
2019/8/12, 36, 45, 37, , 1, 5,24.80,-1710
2019/8/13, 38, 58, 34, , 1, 5,27.20,-1711
2019/8/14, 41, 98, 59, , 1, 7,41.20,-1712
2019/8/15, 77, 63, 67, , 1, 6,42.80,-1713
2019/8/16, 90, 46, 61, , 1, 4,40.40,-1714
2019/8/17, 72, 56, 51, , 2, 7,37.60,-1715
2019/8/18, 71, 42, 34, , 1, 5,30.60,-1716
2019/8/19, 46, 48, 34, , 1, 4,26.60,-1717
2019/8/20, 40, 51, 33, , 1, 4,25.80,-1718
2019/8/21, 32, 53, 40, , 1, 4,26.00,-1719
2019/8/22, 39, 46, 44, , 1, 4,26.80,-1720
2019/8/23, 45, 49, 44, , , 5,35.75,-1721
2019/8/24, 32, 51, 42, , , 4,32.25,-1722
2019/8/25, 34, 41, 47, , , 4,31.50,-1723
2019/8/26, 43, 47, 52, , , 4,36.50,-1724
2019/8/27, 37, 45, 50, , 1, 5,27.60,-1725
2019/8/28, 52, 69, 40, , 1, 6,33.60,-1726
2019/8/29, 55, 46, 45, , 1, 6,30.60,-1727
2019/8/30, 41, 65, 50, , 1, 6,32.60,-1728
2019/8/31, 60, 57, 44, , 1, 6,33.60,-1729
2019/9/1, 71, 40, 23, , 1, 7,28.40,-1730
2019/9/2, 56, 57, 50, , 2, 6,34.20,-1731
2019/9/3, 76, 58, 46, , 3, 7,38.00,-1732
2019/9/4, 74, 58, 41, , 2, 6,36.20,-1733
2019/9/5, 87, 53, 41, , 2, 6,37.80,-1734
2019/9/6, 70, 62, 35, , 2, 6,35.00,-1735
2019/9/7, 67, 50, 44, , 1, 6,33.60,-1736
2019/9/8, 37, 45, 49, , 1, 5,27.40,-1737
2019/9/9, 38, 53, 44, , 1, 6,28.40,-1738
2019/9/10, 45, 66, 42, , 3, 7,32.60,-1739
2019/9/11, 65, 58, 37, , 4, 8,34.40,-1740
2019/9/12, 61, 57, 33, , 3, 8,32.40,-1741
2019/9/13, 94, 61, 43, , 2, 6,41.20,-1742
2019/9/14, 50, 58, 38, , 1, 6,30.60,-1743
2019/9/15, 42, 48, 37, , 1, 6,26.80,-1744
2019/9/16, 49, 58, 45, , 2, 7,32.20,-1745
2019/9/17, 67, 55, 38, , 2, 6,33.60,-1746
2019/9/18, 72, 48, 37, , 2, 5,32.80,-1747
2019/9/19, 72, 85, 39, , 1, 5,40.40,-1748
2019/9/20, 65, 49, 51, , 2, 7,34.80,-1749
2019/9/21, 67, 52, 43, , 3, 8,34.60,-1750
2019/9/22, 74, 41, 38, , 2, 6,32.20,-1751
2019/9/23, 54, 47, 44, , 2, 7,30.80,-1752
2019/9/24, 58, 45, 45, , 2, 8,31.60,-1753
2019/9/25, 52, 45, 53, , 2, 8,32.00,-1754
2019/9/26, 67, 56, 46, , 4, 7,36.00,-1755
2019/9/27, 66, 43, 44, , 2, 6,32.20,-1756
2019/9/28, 64, 34, 40, , 1, 5,28.80,-1757
2019/9/29, 48, 31, 41, , 1, 5,25.20,-1758
2019/9/30, 49, 26, 38, , 2, 7,24.40,-1759
2019/10/1, 72, 35, 48, , 1, 7,32.60,-1760
2019/4/2, 54, 27, 31, , 1, 6,23.80,-1761
2019/4/3, 59, 20, 30, , 1, 6,23.20,-1762
2019/4/4, 47, 23, 18, , 1, 5,18.80,-1763
2019/4/5, 43, 27, 29, , 1, 7,21.40,-1764
2019/4/6, 67, 23, 46, , 1, 7,28.80,-1765
2019/4/7, 67, 31, 58, , 3, 7,33.20,-1766
2019/4/8, 74, 45, 57, , 3, 9,37.60,-1767
2019/4/9, 84, 30, 45, , 2, 8,33.80,-1768
2019/4/10, 79, 28, 46, , 2, 6,32.20,-1769
2019/4/11, 56, 37, 39, , 2, 7,28.20,-1770
2019/4/12, 68, 42, 47, , 2, 8,33.40,-1771
2019/4/13, 74, 33, 44, , 3, 7,32.20,-1772
2019/4/14, 48, 35, 40, , 2, 8,26.60,-1773
2019/4/15, 59, 30, 30, , 2, 8,25.80,-1774
2019/4/16, 63, 40, 36, , 3, 9,30.20,-1775
2019/4/17, 72, 36, 31, , 1, 8,29.60,-1776
2019/4/18, 61, 34, 36, , 2, 10,28.60,-1777
2019/4/19, 66, 20, 23, , 1, 8,23.60,-1778
2019/4/20, 39, 20, 29, , 2, 7,19.40,-1779
2019/4/21, 45, 30, 23, , 1, 7,21.20,-1780
2019/4/22, 32, 24, 16, , 2, 11,17.00,-1781
2019/4/23, 62, 28, 29, , 2, 10,26.20,-1782
2019/4/24, 67, 23, 23, , 3, 9,25.00,-1783
2019/4/25, 54, 30, 33, , 4, 9,26.00,-1784
2019/4/26, 69, 28, 27, , 2, 7,26.60,-1785
2019/4/27, 59, 29, 26, , 4, 11,25.80,-1786
2019/4/28, 62, 27, 31, , 3, 7,26.00,-1787
2019/4/29, 47, 38, 28, , 3, 7,24.60,-1788
2019/4/30, 63, 36, 23, , 4, 7,26.60,-1789
2019/5/1, 48, 38, 42, , 4, 6,27.60,-1790
2019/5/2, 57, 43, 36, , 3, 8,29.40,-1791
2019/5/3, 68, 38, 30, , 3, 7,29.20,-1792
2019/5/4, 56, 38, 33, , 3, 8,27.60,-1793
2019/5/5, 51, 18, 35, , 1, 5,22.00,-1794
2019/5/6, 41, 34, 30, , 2, 7,22.80,-1795
2019/5/7, 52, 34, 29, , 2, 8,25.00,-1796
2019/5/8, 71, 29, 15, , 1, 7,24.60,-1797
2019/5/9, 58, 29, 29, , 1, 6,24.60,-1798
2019/5/10, 56, 27, 30, , 1, 5,23.80,-1799
2019/5/11, 52, 32, 36, , 1, 5,25.20,-1800
2019/5/12, 73, 27, 30, , 1, 5,27.20,-1801
2019/5/13, 56, 37, 11, , 3, 9,23.20,-1802
2019/5/14, 78, 28, 19, , 3, 7,27.00,-1803
2019/5/15, 76, 35, 26, , 3, 5,29.00,-1804
2019/5/16, 61, 34, 32, , 2, 5,26.80,-1805
2019/5/17, 73, 46, 27, , 1, 2,29.80,-1806
2019/5/18, 87, 29, 28, , 1, 4,29.80,-1807
2019/5/19, 51, 15, 17, , 1, 6,18.00,-1808
2019/5/20, 42, 35, 29, , 2, 8,23.20,-1809
2019/5/21, 71, 30, 28, , 2, 6,27.40,-1810
2019/5/22, 52, 31, 29, , 2, 5,23.80,-1811
2019/5/23, 66, 27, 27, , 2, 6,25.60,-1812
2019/5/24, 58, 25, 28, , 2, 5,23.60,-1813
2019/5/25, 51, 28, 30, , 1, 5,23.00,-1814
2019/5/26, 47, 18, 26, , 1, 6,19.60,-1815
2019/5/27, 45, 24, 30, , 1, 6,21.20,-1816
2019/5/28, 65, 23, 27, , 2, 6,24.60,-1817
2019/5/29, 61, 23, 28, , 1, 6,23.80,-1818
2019/5/30, 55, 23, 22, , 1, 7,21.60,-1819
2019/5/31, 59, 19, 25, , 1, 7,22.20,-1820
2019/6/1, 51, 25, 30, , 1, 6,22.60,-1821
2019/6/2, 47, 25, 30, , 1, 6,21.80,-1822
2019/6/3, 47, 31, 24, , 3, 8,22.60,-1823
2019/6/4, 57, 30, 25, , 2, 6,24.00,-1824
2019/6/5, 46, 35, 28, , 2, 7,23.60,-1825
2019/6/6, 48, 30, 30, , 1, 7,23.20,-1826
2019/6/7, 55, 39, 31, , 2, 7,26.80,-1827
2019/6/8, 66, 37, 31, , 2, 6,28.40,-1828
2019/6/9, 66, 37, 27, , 2, 6,27.60,-1829
2019/6/10, 56, 28, 18, , 1, 5,21.60,-1830
2019/6/11, 54, 27, 21, , 1, 6,21.80,-1831
2019/6/12, 65, 34, 19, , 3, 7,25.60,-1832
2019/6/13, 73, 47, 13, , 2, 7,28.40,-1833
2019/6/14, 75, 29, 22, , 2, 9,27.40,-1834
2019/6/15, 72, 36, 32, , 2, 8,30.00,-1835
2019/6/16, 69, 29, 29, , 1, 5,26.60,-1836
2019/6/17, 51, 36, 23, , , 4,28.50,-1837
2019/6/18, 39, 30, 25, , 1, 4,19.80,-1838
2019/6/19, 34, 34, 31, , 1, 4,20.80,-1839
2019/6/20, 44, 40, 22, , 1, 5,22.40,-1840
2019/6/21, 38, 40, 25, , 1, 6,22.00,-1841
2019/6/22, 36, 42, 27, , 1, 5,22.20,-1842
2019/6/23, 35, 28, 26, , , 5,23.50,-1843
2019/6/24, 33, 37, 24, , 1, 7,20.40,-1844
2019/6/25, 58, 52, 32, , 3, 7,30.40,-1845
2019/6/26, 57, 60, 33, , 5, 7,32.40,-1846
2019/6/27, 67, 55, 30, , 5, 4,32.20,-1847
2019/6/28, 64, 44, 27, , 2, 6,28.60,-1848
2019/6/29, 46, 34, 23, , 2, 5,22.00,-1849
2019/6/30, 52, 36, 22, , , 4,28.50,-1850
2019/7/1, 40, 39, 29, , 1, 6,23.00,-1851
2019/1/2, 42, 45, 29, , 3, 4,24.60,-1852
2019/1/3, 42, 43, 27, , 3, 5,24.00,-1853
2019/1/4, 42, 41, 28, , 4, 6,24.20,-1854
2019/1/5, 47, 53, 35, , 5, 6,29.20,-1855
2019/1/6, 62, 46, 33, , 4, 8,30.60,-1856
2019/1/7, 69, 33, 26, , 3, 8,27.80,-1857
2019/1/8, 68, 30, 25, , 3, 7,26.60,-1858
2019/1/9, 72, 26, 27, , 3, 9,27.40,-1859
2019/1/10, 67, 17, 21, , 3, 7,23.00,-1860
2019/1/11, 57, 25, 28, , 3, 7,24.00,-1861
2019/1/12, 62, 31, 33, , 2, 7,27.00,-1862
2019/1/13, 61, 19, 9, , 2, 6,19.40,-1863
2019/1/14, 58, 33, 28, , 2, 7,25.60,-1864
2019/1/15, 68, 37, 36, , 3, 7,30.20,-1865
2019/1/16, 78, 41, 31, , 4, 8,32.40,-1866
2019/1/17, 75, 31, 26, , 5, 8,29.00,-1867
2019/1/18, 90, 44, 33, , 5, 7,35.80,-1868
2019/1/19, 70, 36, 31, , 4, 6,29.40,-1869
2019/1/20, 86, 36, 24, , 3, 5,30.80,-1870
2019/1/21, 62, 35, 26, , 3, 6,26.40,-1871
2019/1/22, 64, 43, 31, , 4, 7,29.80,-1872
2019/1/23, 67, 41, 50, , 4, 6,33.60,-1873
2019/1/24, 59, 48, 28, , 2, 6,28.60,-1874
2019/1/25, 52, 46, 31, , 3, 8,28.00,-1875
2019/1/26, 76, 44, 34, , 4, 9,33.40,-1876
2019/1/27, 60, 40, 37, , 3, 7,29.40,-1877
2019/1/28, 56, 29, 29, , 2, 6,24.40,-1878
2019/1/29, 38, 36, 39, , 2, 7,24.40,-1879
2019/1/30, 56, 21, 39, , 3, 6,25.00,-1880
2019/1/31, 66, 23, 30, , 2, 6,25.40,-1881
2019/2/1, 58, 24, 31, , 2, 6,24.20,-1882
2019/2/2, 62, 41, 32, , 2, 6,28.60,-1883
2019/2/3, 55, 24, 35, , 2, 5,24.20,-1884
2019/2/4, 70, 24, 27, , 2, 6,25.80,-1885
2019/2/5, 64, 21, 26, , 3, 6,24.00,-1886
2019/2/6, 72, 45, 28, , 3, 7,31.00,-1887
2019/2/7, 91, 44, 17, , 2, 7,32.20,-1888
2019/2/8, 71, 32, 35, , 2, 8,29.60,-1889
2019/2/9, 68, 23, 26, , 2, 7,25.20,-1890
2019/2/10, 76, 37, 29, , 2, 6,30.00,-1891
2019/2/11, 59, 32, 31, , 3, 7,26.40,-1892
2019/2/12, 61, 39, 32, , 4, 8,28.80,-1893
2019/2/13, 72, 40, 26, , 4, 8,30.00,-1894
2019/2/14, 59, 43, 17, , 5, 11,27.00,-1895
2019/2/15, 91, 61, 23, , 6, 11,38.40,-1896
2019/2/16, 101, 57, 49, , 7, 7,44.20,-1897
2019/2/17, 91, 56, 46, , 3, 7,40.60,-1898
2019/2/18, 88, 31, 29, , 3, 6,31.40,-1899
2019/2/19, 77, 28, 24, , 3, 6,27.60,-1900
2019/2/20, 69, 24, 32, , 3, 6,26.80,-1901
2019/2/21, 79, 34, 34, , 6, 8,32.20,-1902
2019/2/22, 88, 45, 40, , 5, 9,37.40,-1903
2019/2/23, 91, 39, 35, , 3, 8,35.20,-1904
2019/2/24, 80, 13, 20, , 2, 7,24.40,-1905
2019/2/25, 51, 22, 28, , 2, 8,22.20,-1906
2019/2/26, 68, 27, 35, , 3, 9,28.40,-1907
2019/2/27, 76, 40, 42, , 3, 10,34.20,-1908
2019/2/28, 54, 36, 46, , 3, 9,29.60,-1909
2019/3/1, 61, 27, 43, , 3, 6,28.00,-1910
2019/3/2, 66, , , , , ,66.00,-1911
2019/3/3, 75, 28, 43, , 2, 6,30.80,-1912
2019/3/4, 76, 34, 46, , 3, 5,32.80,-1913
2019/3/5, 69, 35, 53, , 3, 5,33.00,-1914
2019/3/6, 82, 38, 55, , 3, 7,37.00,-1915
2019/3/7, 79, 41, 52, , 4, 9,37.00,-1916
2019/3/8, 87, 39, 59, , 4, 8,39.40,-1917
2019/3/9, 72, 34, 44, , 3, 6,31.80,-1918
2019/3/10, 57, 40, 38, , 3, 8,29.20,-1919
2019/3/11, 45, 35, 37, , 2, 7,25.20,-1920
2019/3/12, 68, 38, 31, , 2, 7,29.20,-1921
2019/3/13, 66, 47, 38, , 3, 7,32.20,-1922
2019/3/14, 83, 37, 41, , 5, 9,35.00,-1923
2019/3/15, 91, 37, 42, , 3, 7,36.00,-1924
2019/3/16, 55, 50, 45, , 6, 8,32.80,-1925
2019/3/17, 73, 40, 43, , 4, 7,33.40,-1926
2019/3/18, 71, 40, 53, , 4, 9,35.40,-1927
2019/3/19, 85, 26, 30, , 3, 8,30.40,-1928
2019/3/20, 62, 31, 38, , 3, 10,28.80,-1929
2019/3/21, 69, 27, 39, , 2, 8,29.00,-1930
2019/3/22, 46, 28, 34, , 4, 14,25.20,-1931
2019/3/23, 77, 40, 52, , 4, 12,37.00,-1932
2019/3/24, 75, 47, 56, , 3, 10,38.20,-1933
2019/3/25, 73, 32, 61, , 5, 9,36.00,-1934
2019/3/26, 74, 33, 33, , 3, 7,30.00,-1935
2019/3/27, 75, 36, 58, , 2, 8,35.80,-1936
2019/3/28, 84, 44, 30, , 1, 6,33.00,-1937
2019/3/29, 63, 32, 33, , 2, 7,27.40,-1938
2019/3/30, 68, 57, 35, , 3, 13,35.20,-1939
2019/3/31, 83, 34, 45, , 2, 8,34.40,-1940
2019/4/1, 71, 26, 13, , 1, 6,23.40,-1941
2018/10/2, 90, 61, 57, , 3, 6,43.40,-1942
2018/10/3, 89, 60, 60, , 5, 6,44.00,-1943
2018/10/4, 92, 48, 61, , 5, 6,42.40,-1944
2018/10/5, 87, 52, 52, , 4, 6,40.20,-1945
2018/10/6, 85, 53, 50, , 4, 7,39.80,-1946
2018/10/7, 92, 37, 48, , 6, 5,37.60,-1947
2018/10/8, 107, , , , , ,107.00,-1948
2018/10/9, 62, 30, 5, , 2, 7,21.20,-1949
2018/10/10, 67, 32, 32, , 3, 6,28.00,-1950
2018/10/11, 61, 43, 29, , 10, 8,30.20,-1951
2018/10/12, 69, 48, 38, , 4, 7,33.20,-1952
2018/10/13, 73, 46, 43, , 5, 7,34.80,-1953
2018/10/14, 76, 39, 48, , 2, 5,34.00,-1954
2018/10/15, 61, 55, 52, , 4, 7,35.80,-1955
2018/10/16, 96, 45, 43, , 3, 5,38.40,-1956
2018/10/17, 83, 59, 47, , 4, 8,40.20,-1957
2018/10/18, 99, 55, 45, , 5, 6,42.00,-1958
2018/10/19, 95, 46, 52, , 3, 7,40.60,-1959
2018/10/20, 95, 34, 51, , 1, 7,37.60,-1960
2018/10/21, 69, 35, 60, , , 6,42.50,-1961
2018/10/22, 63, 43, 44, , 3, 7,32.00,-1962
2018/10/23, 76, 48, 31, , 4, 10,33.80,-1963
2018/10/24, 73, 67, 48, , 5, 10,40.60,-1964
2018/10/25, 78, 57, 28, , 7, 14,36.80,-1965
2018/10/26, 101, 44, 34, , 4, 5,37.60,-1966
2018/10/27, 82, 43, 36, , 5, 5,34.20,-1967
2018/10/28, 73, 42, 46, , 3, 5,33.80,-1968
2018/10/29, 74, 47, 44, , 4, 5,34.80,-1969
2018/10/30, 80, 56, 46, , 4, 4,38.00,-1970
2018/10/31, 74, 50, 43, , 5, 5,35.40,-1971
2018/11/1, 82, 60, 43, , 5, 4,38.80,-1972
2018/11/2, 66, 53, 51, , 4, 3,35.40,-1973
2018/11/3, 57, 31, 39, , 1, 1,25.80,-1974
2018/11/4, 52, 17, 40, , , 1,27.50,-1975
2018/11/5, 39, 30, 27, , 2, 5,20.60,-1976
2018/11/6, 64, 27, 38, , 3, 5,27.40,-1977
2018/11/7, 74, 45, 39, , 4, 6,33.60,-1978
2018/11/8, 74, 30, 36, , 2, 5,29.40,-1979
2018/11/9, 61, 29, 34, , 1, 5,26.00,-1980
2018/11/10, 54, 26, 33, , 2, 5,24.00,-1981
2018/11/11, 59, 25, 38, , 3, 4,25.80,-1982
2018/11/12, 55, 28, 25, , 4, 5,23.40,-1983
2018/11/13, 57, 31, 41, , 3, 4,27.20,-1984
2018/11/14, 64, 35, 36, , 1, 4,28.00,-1985
2018/11/15, 65, 27, 37, , 2, 4,27.00,-1986
2018/11/16, 62, 28, 28, , 3, 7,25.60,-1987
2018/11/17, 58, 47, 42, , 5, 8,32.00,-1988
2018/11/18, 82, 39, 41, , 2, 5,33.80,-1989
2018/11/19, 59, 31, 37, , 2, 5,26.80,-1990
2018/11/20, 63, 36, 28, , 3, 6,27.20,-1991
2018/11/21, 79, 38, 47, , 3, 5,34.40,-1992
2018/11/22, 82, 32, 39, , 2, 5,32.00,-1993
2018/11/23, 67, 27, 37, , 2, 3,27.20,-1994
2018/11/24, 71, 31, 15, , 3, 3,24.60,-1995
2018/11/25, 92, 32, , , , ,62.00,-1996
2018/11/28, 67, 32, 38, , 4, 7,29.60,-1997
2018/11/29, 67, 35, 27, , 4, 6,27.80,-1998
2018/11/30, 63, 25, 22, , 3, 7,24.00,-1999
